,Restaurant,Product_Name,Price
20410," Pizzastation 27
",Pepperoni chicken pizza (32cm),1700
20411," Pizzastation 27
",Salami pizza (32cm),1400
20412," Pizzastation 27
",Sandokan pizza (32cm),1600
20413," Pizzastation 27
",Station27 pizza (32cm),1700
20414," Pizzastation 27
",Szláv pizza (32cm),1700
20415," Pizzastation 27
",Tono pizza (32cm),1600
20416," Pizzastation 27
",Toscan pizza (32cm),1600
20417," Pizzastation 27
",Usa pizza (32cm),1700
20418," Pizzastation 27
",Vulkán pizza (32cm),1650
20419," Pizzastation 27
",Walles pizza (32cm),1650
20420," Pizzastation 27
",Ac-Dc pizza (45cm),3200
20421," Pizzastation 27
",Azték pizza (45cm),3200
20422," Pizzastation 27
",Bajor pizza (45cm),3200
20423," Pizzastation 27
",Bar-bár pizza (45cm),3200
20424," Pizzastation 27
",BBQ pizza (45cm),3200
20425," Pizzastation 27
",Bolognai pizza (45cm),3200
20426," Pizzastation 27
",Broccoli pizza (45cm),3200
20427," Pizzastation 27
",Camembert pizza (45cm),3200
20428," Pizzastation 27
",Che Guevara pizza (45cm),3200
20429," Pizzastation 27
",Cheddar-gouda pizza (45cm),3200
20430," Pizzastation 27
",Corleone négysajtos pizza (45cm),3200
20431," Pizzastation 27
",Dijoni pizza (45cm),3200
20432," Pizzastation 27
",Evita pizza (45cm),3200
20433," Pizzastation 27
",Favágó pizza (45cm),2900
20434," Pizzastation 27
",Fitness pizza (45cm),3200
20435," Pizzastation 27
",Formaggi négysajtos pizza (45cm),3200
20436," Pizzastation 27
",French pizza (45cm),3200
20437," Pizzastation 27
",Funghi pizza (45cm),2700
20438," Pizzastation 27
",Garden pizza (45cm),2850
20439," Pizzastation 27
",Gombás pizza (45cm),2500
20440," Pizzastation 27
",Grease pizza (45cm),3200
20441," Pizzastation 27
",Greek pizza (45cm),3200
20442," Pizzastation 27
",Ham pizza (45cm),2700
20443," Pizzastation 27
",Hét kívánság pizza (45cm),3500
20444," Pizzastation 27
",Honfoglaló pizza (45cm),3200
20445," Pizzastation 27
",Hortobágyi pizza (45cm),3200
20446," Pizzastation 27
",Hotdog pizza (45cm),2700
20447," Pizzastation 27
",Inyenc pizza (45cm),3200
20448," Pizzastation 27
",Isztambul pizza (45cm),3200
20449," Pizzastation 27
",Kőműves pizza (45cm),3200
20450," Pizzastation 27
",London-style pizza (45cm),3200
20451," Pizzastation 27
",Magellán pizza (45cm),3200
20452," Pizzastation 27
",Margherita pizza (45cm),2400
20453," Pizzastation 27
",Mediterránium pizza (45cm),3200
20454," Pizzastation 27
",Monroe pizza (45cm),3200
20455," Pizzastation 27
",Oceán pizza (45cm),3200
20456," Pizzastation 27
",Olasz negyed pizza (45cm),3200
20457," Pizzastation 27
",Öt kívánság pizza (45cm),3200
20458," Pizzastation 27
",Pálmafa pizza (45cm),3200
20459," Pizzastation 27
",Peking pizza (45cm),3200
20460," Pizzastation 27
",Pepperoni chicken pizza (45cm),3200
20461," Pizzastation 27
",Salami pizza (45cm),2700
20462," Pizzastation 27
",Sandokan pizza (45cm),3200
20463," Pizzastation 27
",Station27 pizza (45cm),3200
20464," Pizzastation 27
",Szláv pizza (45cm),3200
20465," Pizzastation 27
",Tono pizza (45cm),3200
20466," Pizzastation 27
",Toscan pizza (45cm),3200
20467," Pizzastation 27
",Usa pizza (45cm),3200
20468," Pizzastation 27
",Vulkán pizza (45cm),3200
20469," Pizzastation 27
",BBQ csirkemellcsíkok,1900
20470," Pizzastation 27
",Csirkelopó cigánypecsenye,1900
20471," Pizzastation 27
","Dijoni mártásos grillezett csirkemellcsíkok, pirított gombával",1900
20472," Pizzastation 27
","Feta sajtos, görög salátás csirkesteak tál",1900
20473," Pizzastation 27
",Grill zöldség tál,1500
20474," Pizzastation 27
","Hawaii szelet vaslapon sütött csirkemellel, sonkával, ananásszal, sajttal",1900
20475," Pizzastation 27
",Öt sajtos grill steak tál,1900
20476," Pizzastation 27
",Barbeques gyros maxi boxba,1090
20477," Pizzastation 27
",Barbeques gyros tál,1300
20478," Pizzastation 27
",Barbeques maxi gyros tál,1990
20479," Pizzastation 27
",Dijoni gyros maxi boxba,1090
20480," Pizzastation 27
",Dijoni gyros tál,1300
20481," Pizzastation 27
",Dijoni maxi gyros tál,1990
20482," Pizzastation 27
",Inyenc gyros maxi boxba,1090
20483," Pizzastation 27
",Inyenc gyros tál,1300
20484," Pizzastation 27
",Inyenc maxi gyros tál,1990
20485," Pizzastation 27
",Jeruzsálemi gyros maxi boxba,1090
20486," Pizzastation 27
",Jeruzsálemi maxi gyros tál,1990
20487," Pizzastation 27
",Jeruzsálemi normál gyros tál,1300
20488," Pizzastation 27
",Kincs ami nincs gyros maxi boxba,1090
20489," Pizzastation 27
",Kincs ami nincs gyros tál,1300
20490," Pizzastation 27
",Kincs ami nincs maxi gyros tál,1990
20491," Pizzastation 27
",Mediterrán gyros maxi boxba,1090
20492," Pizzastation 27
",Mediterrán gyros tál,1300
20493," Pizzastation 27
",Mediterrán maxi gyros tál ,1990
20494," Pizzastation 27
",Mexikói gyros maxi boxba,1090
20495," Pizzastation 27
",Mexikói maxi gyros tál,1990
20496," Pizzastation 27
",Mexikói normál gyros tál,1300
20497," Pizzastation 27
",Négysajtos gyros maxi boxba,1090
20498," Pizzastation 27
",Négysajtos gyros tál,1300
20499," Pizzastation 27
",Négysajtos maxi gyros tál,1990
20500," Pizzastation 27
",Vulkán gyros maxi boxba,1090
20501," Pizzastation 27
",Vulkán gyros tál,1300
20502," Pizzastation 27
",Vulkán maxi gyros tál,1990
20503," Pizzastation 27
",Zorba gyros maxi boxba,1090
20504," Pizzastation 27
",Zorba maxi gyros tál,1990
20505," Pizzastation 27
",Zorba normál gyros tál,1300
20506," Pizzastation 27
",Pizza toast tál,1500
20507," Pizzastation 27
",Pizzatekercs tál,1500
20508," Pizzastation 27
",Cézár saláta,1200
20509," Pizzastation 27
",Görög saláta tál,1200
20510," Pizzastation 27
",Cappy 100% almalé 0.33l,350
20511," Pizzastation 27
",Cappy 100% narancslé 0.33l,350
20512," Pizzastation 27
",Cappy Eper Koktél vegyesgyümölcs ital 0.33l,350
20513," Pizzastation 27
",Cappy feketeribizli ital 0.33l,350
20514," Pizzastation 27
",Cappy Multivitamin vegyesgyümölcs ital 0.33l,350
20515," Pizzastation 27
",Coca-Cola szénsavas üdítőital 0.33l,290
20516," Pizzastation 27
",Coca-Cola szénsavas üdítőital 0.5l,350
20517," Pizzastation 27
",Coca-Cola szénsavas üdítőital 1.25l,450
20518," Pizzastation 27
",Coca-Cola Zero szénsavas üdítőital 0.5l,350
20519," Pizzastation 27
",Fanta Citrom-Bodza szénsavas üdítőital 0.5l,350
20520," Pizzastation 27
",Fanta Narancs szénsavas üdítőital 0.33l,290
20521," Pizzastation 27
",Fanta Narancs szénsavas üdítőital 0.5l,350
20522," Pizzastation 27
",Fanta Narancs szénsavas üdítőital 1.25l,450
20523," Pizzastation 27
",Kinley Ginger Ale szénsavas üdítőital 0.33l,290
20524," Pizzastation 27
",Kinley Ginger Ale szénsavas üdítőital 0.5l,350
20525," Pizzastation 27
",Kinley Ginger Ale szénsavas üdítőital 1.25l,450
20526," Pizzastation 27
",Sprite Citrom-Lime szénsavas üdítőital 0.5l,350
20527," Pizzastation 27
","Theodora szénsavas ásványvíz (0,5l)",250
20528," Pizzastation 27
","Theodora szénsavmentes ásványvíz (0,5l)",250
20529," Babylon Pizzéria, Vendégház
",3db 32cm-es pizza,4350
20530," Babylon Pizzéria, Vendégház
",Babylon Burger menü,4780
20531," Babylon Pizzéria, Vendégház
",Paraszt pizza menü,3990
20532," Babylon Pizzéria, Vendégház
",Pizza ahogy Öcsi szereti (28cm),1600
20533," Babylon Pizzéria, Vendégház
",Pizza Babylon (28cm),1600
20534," Babylon Pizzéria, Vendégház
",Pizza Bacon (28cm),1600
20535," Babylon Pizzéria, Vendégház
",Pizza Bendegúz (28cm),1600
20536," Babylon Pizzéria, Vendégház
",Pizza Bolognese (28cm),1600
20537," Babylon Pizzéria, Vendégház
",Pizza Brindza (28cm),1680
20538," Babylon Pizzéria, Vendégház
",Pizza Chicken (28cm),1680
20539," Babylon Pizzéria, Vendégház
",Pizza Csülök (28cm),1680
20540," Babylon Pizzéria, Vendégház
",Pizza Drukker (28cm),1600
20541," Babylon Pizzéria, Vendégház
",Pizza Finom (28cm),1680
20542," Babylon Pizzéria, Vendégház
",Pizza Fokhagymás (28cm),1600
20543," Babylon Pizzéria, Vendégház
",Pizza Funghi (28cm),1430
20544," Babylon Pizzéria, Vendégház
",Pizza Füstös (28cm),1680
20545," Babylon Pizzéria, Vendégház
",Pizza Georgina (28cm),1530
20546," Babylon Pizzéria, Vendégház
",Pizza Görög (28cm),1680
20547," Babylon Pizzéria, Vendégház
",Pizza Hawaii (28cm),1530
20548," Babylon Pizzéria, Vendégház
",Pizza Ínyenc (28cm),1600
20549," Babylon Pizzéria, Vendégház
",Pizza Kedvenc (28cm),1600
20550," Babylon Pizzéria, Vendégház
",Pizza Lazac (28cm),1990
20551," Babylon Pizzéria, Vendégház
",Pizza Lignano (28cm),1600
20552," Babylon Pizzéria, Vendégház
",Pizza London (28cm),1600
20553," Babylon Pizzéria, Vendégház
",Pizza Makói (28cm),1600
20554," Babylon Pizzéria, Vendégház
",Pizza Margareta (28cm),1100
20555," Babylon Pizzéria, Vendégház
",Pizza Mediterran (28cm),1990
20556," Babylon Pizzéria, Vendégház
",Pizza Mexikói (28cm),1600
20557," Babylon Pizzéria, Vendégház
",Pizza Napoli (28cm),1600
20558," Babylon Pizzéria, Vendégház
",Pizza Négysajtos (28cm),1680
20559," Babylon Pizzéria, Vendégház
",Pizza Paraszt (28cm),1600
20560," Babylon Pizzéria, Vendégház
",Pizza Pármai (28cm),1990
20561," Babylon Pizzéria, Vendégház
",Pizza Pepperoni (28cm),1600
20562," Babylon Pizzéria, Vendégház
",Pizza Popej (28cm),1790
20563," Babylon Pizzéria, Vendégház
",Pizza Prosciutto (28cm),1430
20564," Babylon Pizzéria, Vendégház
",Pizza Ragu (28cm),1600
20565," Babylon Pizzéria, Vendégház
",Pizza Ricotta (28cm),1990
20566," Babylon Pizzéria, Vendégház
",Pizza Royal (28cm),1600
20567," Babylon Pizzéria, Vendégház
",Pizza Salami (28cm),1430
20568," Babylon Pizzéria, Vendégház
",Pizza Sógor-koma (28cm),1600
20569," Babylon Pizzéria, Vendégház
",Pizza Special (28cm),1600
20570," Babylon Pizzéria, Vendégház
",Pizza Tonno (28cm),1790
20571," Babylon Pizzéria, Vendégház
",Pizza Tyúkanyó (28cm),1600
20572," Babylon Pizzéria, Vendégház
",Pizza Ventura (28cm),1600
20573," Babylon Pizzéria, Vendégház
",Pizza Western (28cm),1600
20574," Babylon Pizzéria, Vendégház
",Pizza ahogy Öcsi szereti (32cm),1790
20575," Babylon Pizzéria, Vendégház
",Pizza Babylon (32cm),1790
20576," Babylon Pizzéria, Vendégház
",Pizza Bacon (32cm),1790
20577," Babylon Pizzéria, Vendégház
",Pizza Bendegúz (32cm),1790
20578," Babylon Pizzéria, Vendégház
",Pizza Bolognese (32cm),1790
20579," Babylon Pizzéria, Vendégház
",Pizza Brindza (32cm),1830
20580," Babylon Pizzéria, Vendégház
",Pizza Chicken (32cm),1830
20581," Babylon Pizzéria, Vendégház
",Pizza Csülök (32cm),1830
20582," Babylon Pizzéria, Vendégház
",Pizza Drukker (32cm),1790
20583," Babylon Pizzéria, Vendégház
",Pizza Finom (32cm),1830
20584," Babylon Pizzéria, Vendégház
",Pizza Fokhagymás (32cm),1790
20585," Babylon Pizzéria, Vendégház
",Pizza Funghi (32cm),1590
20586," Babylon Pizzéria, Vendégház
",Pizza Füstös (32cm),1830
20587," Babylon Pizzéria, Vendégház
",Pizza Georgina (32cm),1680
20588," Babylon Pizzéria, Vendégház
",Pizza Görög (32cm),1830
20589," Babylon Pizzéria, Vendégház
",Pizza Hawaii (32cm),1680
20590," Babylon Pizzéria, Vendégház
",Pizza Ínyenc (32cm),1790
20591," Babylon Pizzéria, Vendégház
",Pizza Kedvenc (32cm),1790
20592," Babylon Pizzéria, Vendégház
",Pizza Lazac (32cm),2240
20593," Babylon Pizzéria, Vendégház
",Pizza Lignano (32cm),1790
20594," Babylon Pizzéria, Vendégház
",Pizza London (32cm),1790
20595," Babylon Pizzéria, Vendégház
",Pizza Makói (32cm),1790
20596," Babylon Pizzéria, Vendégház
",Pizza Margareta (32cm),1300
20597," Babylon Pizzéria, Vendégház
",Pizza Mediterran (32cm),2190
20598," Babylon Pizzéria, Vendégház
",Pizza Mexikói (32cm),1790
20599," Babylon Pizzéria, Vendégház
",Pizza Napoli (32cm),1790
20600," Babylon Pizzéria, Vendégház
",Pizza Négysajtos (32cm),1890
20601," Babylon Pizzéria, Vendégház
",Pizza Paraszt (32cm),1730
20602," Babylon Pizzéria, Vendégház
",Pizza Pármai (32cm),2240
20603," Babylon Pizzéria, Vendégház
",Pizza Pepperoni (32cm),1790
20604," Babylon Pizzéria, Vendégház
",Pizza Popej (32cm),1940
20605," Babylon Pizzéria, Vendégház
",Pizza Prosciutto (32cm),1590
20606," Babylon Pizzéria, Vendégház
",Pizza Ragu (32cm),1790
20607," Babylon Pizzéria, Vendégház
",Pizza Ricotta (32cm),2240
20608," Babylon Pizzéria, Vendégház
",Pizza Royal (32cm),1790
20609," Babylon Pizzéria, Vendégház
",Pizza Salami (32cm),1590
20610," Babylon Pizzéria, Vendégház
",Pizza Sógor-koma (32cm),1790
20611," Babylon Pizzéria, Vendégház
",Pizza Special (32cm),1790
20612," Babylon Pizzéria, Vendégház
",Pizza Tonno (32cm),1980
20613," Babylon Pizzéria, Vendégház
",Pizza Tyúkanyó (32cm),1790
20614," Babylon Pizzéria, Vendégház
",Pizza Ventura (32cm),1790
20615," Babylon Pizzéria, Vendégház
",Pizza Western (32cm),1790
20616," Babylon Pizzéria, Vendégház
",Ananász,200
20617," Babylon Pizzéria, Vendégház
",Bolognai ragu,400
20618," Babylon Pizzéria, Vendégház
",Brokkoli,200
20619," Babylon Pizzéria, Vendégház
",Camembert,700
20620," Babylon Pizzéria, Vendégház
",Cheddar,400
20621," Babylon Pizzéria, Vendégház
",Chili paprika,200
20622," Babylon Pizzéria, Vendégház
",Csirkemell,400
20623," Babylon Pizzéria, Vendégház
",Csülök,700
20624," Babylon Pizzéria, Vendégház
",Cukkini,400
20625," Babylon Pizzéria, Vendégház
",Erős paprika,200
20626," Babylon Pizzéria, Vendégház
",Füstölt sajt,200
20627," Babylon Pizzéria, Vendégház
",Füstölt tarja,400
20628," Babylon Pizzéria, Vendégház
",Gomba,200
20629," Babylon Pizzéria, Vendégház
",Hagyma,200
20630," Babylon Pizzéria, Vendégház
",Jalapeno paprika,400
20631," Babylon Pizzéria, Vendégház
",Juhtúró,400
20632," Babylon Pizzéria, Vendégház
",Kolbász,200
20633," Babylon Pizzéria, Vendégház
",Kukorica,200
20634," Babylon Pizzéria, Vendégház
",Lazacfilé,700
20635," Babylon Pizzéria, Vendégház
",Lila hagyma,200
20636," Babylon Pizzéria, Vendégház
",Mozzarella sajt,200
20637," Babylon Pizzéria, Vendégház
",Mozzarella sajtgolyó,700
20638," Babylon Pizzéria, Vendégház
",Olivabogyó,200
20639," Babylon Pizzéria, Vendégház
",Padlizsán,200
20640," Babylon Pizzéria, Vendégház
",Paprika,200
20641," Babylon Pizzéria, Vendégház
",Paradicsomkarika,200
20642," Babylon Pizzéria, Vendégház
",Pármai sonka,700
20643," Babylon Pizzéria, Vendégház
",Parmezán,400
20644," Babylon Pizzéria, Vendégház
",Pepperóni,200
20645," Babylon Pizzéria, Vendégház
",Pizzakenyér (3db),550
20646," Babylon Pizzéria, Vendégház
",Rikotta,700
20647," Babylon Pizzéria, Vendégház
",Rukkola,200
20648," Babylon Pizzéria, Vendégház
",Sajt,200
20649," Babylon Pizzéria, Vendégház
",Sonka,200
20650," Babylon Pizzéria, Vendégház
",Spenót,200
20651," Babylon Pizzéria, Vendégház
",Szalámi,200
20652," Babylon Pizzéria, Vendégház
",Tenger gyümölcsei,700
20653," Babylon Pizzéria, Vendégház
",Tojás,200
20654," Babylon Pizzéria, Vendégház
",Tonhal,700
20655," Babylon Pizzéria, Vendégház
",Zöldborsó,200
20656," Babylon Pizzéria, Vendégház
",Csirkés pizzatekercs (10db),1890
20657," Babylon Pizzéria, Vendégház
",Magyaros pizzatekercs (10db),1890
20658," Babylon Pizzéria, Vendégház
",Tarjás pizzatekercs (10db),1890
20659," Babylon Pizzéria, Vendégház
",Tonhalas pizzatekercs (10db),1890
20660," Babylon Pizzéria, Vendégház
",Fokhagymakrémleves,890
20661," Babylon Pizzéria, Vendégház
",Harcsa halászlé,1450
20662," Babylon Pizzéria, Vendégház
",Hideg málnaleves tejszínhabbal,1100
20663," Babylon Pizzéria, Vendégház
",Húsleves csigatésztával,780
20664," Babylon Pizzéria, Vendégház
",Húsleves májgombócokkal,780
20665," Babylon Pizzéria, Vendégház
",Jókai bableves,1250
20666," Babylon Pizzéria, Vendégház
",Sajtkrémleves,890
20667," Babylon Pizzéria, Vendégház
",Tárkonyos vadmalacleves,1450
20668," Babylon Pizzéria, Vendégház
",Bolognai spagetti,1650
20669," Babylon Pizzéria, Vendégház
",Carbonara spagetti,1650
20670," Babylon Pizzéria, Vendégház
",Erdei gombás gnochhi,2250
20671," Babylon Pizzéria, Vendégház
",Juhtúrós sztrapacska,1690
20672," Babylon Pizzéria, Vendégház
",Milánói spagetti,1650
20673," Babylon Pizzéria, Vendégház
",Spenótos gnocchi,1650
20674," Babylon Pizzéria, Vendégház
",Túrós sztrapacska,1450
20675," Babylon Pizzéria, Vendégház
",Babylon Bőségtál 2 személyre,5290
20676," Babylon Pizzéria, Vendégház
","Babylon Bőségtál 2 személyre, habszivacs tálcán díszítve",5590
20677," Babylon Pizzéria, Vendégház
",Babylon Vega tál 2 személyre,3990
20678," Babylon Pizzéria, Vendégház
","Babylon Vega tál 2 személyre, habszivacs tálcán díszítve",4290
20679," Babylon Pizzéria, Vendégház
","Rántott camembert hasábburgonyával, áfonyalekvárral",1750
20680," Babylon Pizzéria, Vendégház
",Camembertes csirkerolád,2350
20681," Babylon Pizzéria, Vendégház
",Grillezett csirkemell,2250
20682," Babylon Pizzéria, Vendégház
",Gyros tál,1950
20683," Babylon Pizzéria, Vendégház
",Juhtúróval-baconnel töltött csirkerolád,2550
20684," Babylon Pizzéria, Vendégház
","Kapros, juhtúrós finomság",2590
20685," Babylon Pizzéria, Vendégház
",Mátrai borzaska,2200
20686," Babylon Pizzéria, Vendégház
",Ördöglángos,2590
20687," Babylon Pizzéria, Vendégház
",Rántott csirkemell,1890
20688," Babylon Pizzéria, Vendégház
",Ropogós kacsacomb,3990
20689," Babylon Pizzéria, Vendégház
",Sonkával-sajttal töltött csirkerolád,2180
20690," Babylon Pizzéria, Vendégház
",Spenótos finomság,2690
20691," Babylon Pizzéria, Vendégház
",Szezámmagos csirkemellcsíkok,2250
20692," Babylon Pizzéria, Vendégház
",Betyárpecsenye,2250
20693," Babylon Pizzéria, Vendégház
",Brassói aprópecsenye,2150
20694," Babylon Pizzéria, Vendégház
","Egészben sült csülök parázsburgonyával, tormás majonézzel",3690
20695," Babylon Pizzéria, Vendégház
",Milánói sertésborda,1890
20696," Babylon Pizzéria, Vendégház
",Pizza kenyérben sült csülök,2990
20697," Babylon Pizzéria, Vendégház
",Rántott szelet,1890
20698," Babylon Pizzéria, Vendégház
",Tanyasi tehéntánc,2250
20699," Babylon Pizzéria, Vendégház
",Egészben sült pisztráng ,3790
20700," Babylon Pizzéria, Vendégház
",Lazacpisztráng,2990
20701," Babylon Pizzéria, Vendégház
",Rántott halfilé,2190
20702," Babylon Pizzéria, Vendégház
",Sült hekk ,2190
20703," Babylon Pizzéria, Vendégház
",Rántott camembert,1750
20704," Babylon Pizzéria, Vendégház
",Rántott gomba,1750
20705," Babylon Pizzéria, Vendégház
",Rántott sajt,1750
20706," Babylon Pizzéria, Vendégház
",Babylon burger,1990
20707," Babylon Pizzéria, Vendégház
",Babylon saláta,1750
20708," Babylon Pizzéria, Vendégház
",Bulgursaláta,1750
20709," Babylon Pizzéria, Vendégház
",Camembert saláta,1750
20710," Babylon Pizzéria, Vendégház
",Cézár saláta,1750
20711," Babylon Pizzéria, Vendégház
",Fish saláta,1980
20712," Babylon Pizzéria, Vendégház
",Burgonyapüre,500
20713," Babylon Pizzéria, Vendégház
",Csónakburgonya,550
